"Id","sex","age","VD02","VD03","VD04","VD05","VD06","VD07","VD08","VD09","VD10","VD11","VD12","VD14","VD15","VD16","VD17","VD18","VD19","VD20","VD21","VD22","VD23","VD24","VD25","VD26","VD27","VD28","VD29","VD30","VD31","VD33","VD34","VD35","VD36","VD38","VD39","VD40"
1615.0,1,43.0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1618.0,1,51.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1619.0,1,62.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1620.0,1,43.0,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2
1621.0,1,31.0,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2
1622.0,1,31.0,2,1,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1
1623.0,1,48.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1624.0,1,40.0,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2
1625.0,1,32.0,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2
1626.0,1,58.0,2,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2
1627.0,1,27.0,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2
1628.0,1,43.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
1629.0,1,34.0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2
1630.0,1,26.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1631.0,1,26.0,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1
1632.0,1,27.0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1.0,2,31.0,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,2
3.0,2,40.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5.0,2,40.0,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1
6.0,2,24.0,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2
7.0,2,29.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8.0,2,25.0,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
9.0,2,25.0,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2
12.0,2,46.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
13.0,2,33.0,2,1,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,2,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,2
14.0,2,31.0,2,1,2,1,1,1,2,1,1,1,2,2,2,1,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,1,2,1,2,2
18.0,2,23.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2
20.0,2,45.0,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2
21.0,2,43.0,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2
23.0,2,29.0,1,2,1,1,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
26.0,2,33.0,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,1
27.0,2,31.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2
28.0,2,22.0,2,2,2,2,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1
31.0,2,47.0,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
32.0,2,37.0,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,2
33.0,2,32.0,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2
35.0,2,43.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
36.0,2,32.0,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
37.0,2,51.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2
39.0,2,31.0,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
41.0,2,47.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
42.0,2,22.0,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2
44.0,2,27.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2
45.0,2,24.0,2,2,1,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1
46.0,2,41.0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
47.0,2,24.0,1,2,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1
48.0,2,37.0,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50.0,2,53.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
51.0,2,26.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54.0,2,21.0,2,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,1,1,1
56.0,2,41.0,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,1
57.0,2,36.0,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
58.0,2,38.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59.0,2,29.0,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1
63.0,2,32.0,2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1
65.0,2,24.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2
66.0,2,27.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
67.0,2,36.0,2,2,1,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1
69.0,2,58.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
71.0,2,51.0,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
72.0,2,51.0,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
74.0,2,30.0,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2
75.0,2,55.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
76.0,2,35.0,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1
77.0,2,37.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
79.0,2,37.0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,1,1,2,1
80.0,2,22.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
81.0,2,46.0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
83.0,2,41.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86.0,2,41.0,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1
87.0,2,47.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2
89.0,2,56.0,2,2,2,2,2,1,1,2,1,2,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1
90.0,2,35.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
91.0,2,28.0,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1
92.0,2,27.0,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,2
93.0,2,40.0,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2
94.0,2,33.0,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
95.0,2,36.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2
96.0,2,58.0,2,1,2,2,1,1,1,2,2,2,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2
97.0,2,24.0,2,1,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2
98.0,2,44.0,2,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1
99.0,2,51.0,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
100.0,2,36.0,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,1,2
106.0,2,54.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
109.0,2,26.0,2,1,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2
114.0,2,22.0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,2
117.0,2,29.0,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2
118.0,2,27.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
119.0,2,51.0,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2
122.0,2,29.0,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1
123.0,2,28.0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
124.0,2,44.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
126.0,2,29.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
127.0,2,59.0,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2
130.0,2,27.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,1,2
134.0,2,23.0,1,1,1,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1
139.0,2,24.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140.0,2,46.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
141.0,2,22.0,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1
148.0,2,30.0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
150.0,2,23.0,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2
151.0,2,55.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1
153.0,2,24.0,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2
154.0,2,22.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
157.0,2,29.0,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
158.0,2,38.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2
159.0,2,24.0,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,1,2,1,2,1,2,2
161.0,2,41.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
162.0,2,44.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
164.0,2,35.0,2,1,2,2,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,2
166.0,2,24.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
168.0,2,30.0,1,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1
169.0,2,21.0,1,2,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,1,1,1,2,1,1,2
170.0,2,60.0,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,2,2,1,2,1
171.0,2,24.0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2
175.0,2,52.0,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1
176.0,2,32.0,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
177.0,2,58.0,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2
179.0,2,36.0,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1,1,2
182.0,2,44.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
185.0,2,34.0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2
186.0,2,41.0,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2
189.0,2,21.0,1,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,1
193.0,2,39.0,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2
194.0,2,24.0,1,2,1,2,1,2,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2
198.0,2,58.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
199.0,2,45.0,2,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2
200.0,2,34.0,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2
201.0,2,27.0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2
202.0,2,47.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
203.0,2,30.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
204.0,2,26.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
206.0,2,25.0,2,1,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,1,1,2,1,2,1,2
207.0,2,30.0,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2
208.0,2,28.0,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,2
209.0,2,49.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
210.0,2,42.0,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2
211.0,2,30.0,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
212.0,2,62.0,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,1,2,1,1,2
216.0,2,23.0,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,2,1,2
217.0,2,42.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218.0,2,47.0,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
219.0,2,51.0,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2
220.0,2,52.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
221.0,2,27.0,1,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,1,2
223.0,2,40.0,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2
224.0,2,26.0,2,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2
225.0,2,26.0,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2
226.0,2,41.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
227.0,2,45.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
228.0,2,34.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
229.0,2,39.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
230.0,2,20.0,2,1,2,2,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,1,2
231.0,2,50.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
232.0,2,57.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
233.0,2,35.0,1,1,1,2,2,2,1,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,1,2,1,1,2,2,2
234.0,2,25.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
235.0,2,30.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
236.0,2,26.0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
237.0,2,34.0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2
241.0,2,57.0,2,1,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1,2,2,1,1,2,2,1,2,1,1,1,2,2
242.0,2,26.0,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2
243.0,2,38.0,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
244.0,2,25.0,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1
245.0,2,28.0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2
247.0,2,22.0,2,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,2,1,2,1,2,2,1,2,2,1,2,1,2,1,1,1,2
251.0,2,49.0,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2
252.0,2,37.0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
